Booking ID,Date of Booking,Time,Customer ID,Gender,Age,Origin Country,State,Location,Destination Country,Destination City,No. Of People,Check-in date,No of Days,Check-Out Date,Rooms,Hotel Name,Hotel Rating,Payment Mode,Bank Name,Booking Price[SGD],Discount,GST,Profit Margin
DDTH32964,12/6/2015,16:05:47,TH06072,Female,33,Thailand,Udon Thani,Udon Thani,Colombia,Bogota,5,12/7/2015,3,12/10/2015,3,Ocean Breeze Motel,4.6,Internet Banking,Bank of Singapore (BOS),268,8%,0.07,0.16
DDTH32965,12/7/2015,10:48:10,TH06073,Male,53,Thailand,Udon Thani,Udon Thani,Denmark,Randers,4,12/18/2015,1,12/19/2015,2,theWit,4.6,Credit Card,Cash,348,14%,0.07,0.18
DDSG32966,12/7/2015,10:01:46,SG05910,Male,28,Singapore,West,Jurong West,Japan,Kobe,3,12/16/2015,1,12/17/2015,2,Rodeway Inn,4.3,Internet Banking,Bank of Singapore (BOS),102,12%,0.07,0.2
DDID32967,12/7/2015,19:31:46,ID05933,Male,24,Indonesia,Palmerah,Jakarta,Israel,Ashdod,3,12/20/2015,1,12/21/2015,2,Beacon Hill Guest House,4.1,Debit Card,Grab,139,20%,0.07,0.13
DDMY32968,12/7/2015,18:00:42,MY05984,Male,34,Malaysia,Penang,George Town,Colombia,Monteria,2,12/29/2015,8,1/6/2016,1,Signature San Francisco,4.5,COD,Bank of Singapore (BOS),334,20%,0.07,0.17
DDID32969,12/7/2015,1:32:22,ID05934,Female,43,Indonesia,Luwuk,Central Sulawesi,Nepal,Kathmandu,2,1/7/2016,1,1/8/2016,1,Royal Orbit,3.7,Internet Banking,CITI Bank,47,21%,0.07,0.3
DDTH32970,12/7/2015,14:13:24,TH06074,Male,27,Thailand,Surat Thani,Ko Samui,Maldives,Hithdhoo,6,12/11/2015,1,12/12/2015,3,Blossom Bed & Breakfast Like Home B&B,4.5,Credit Card,HSBC,306,1%,0.07,0.14
DDVN32971,12/7/2015,23:09:31,VN02887,Female,23,Vietnam,Tuy Phong,Binh Thuan,Israel,Holon,2,12/8/2015,1,12/9/2015,1,Hillside Hotel,4.6,Credit Card,Cash,196,3%,0.07,0.16
DDKH32972,12/7/2015,10:30:49,KH02983,Female,51,Cambodia,Tbaeng Pir,Preah Vihear,Iceland,Kopavogur,7,12/27/2015,8,1/4/2016,4,Consulate Hotel,3.8,Wallet,HSBC,65,18%,0.07,0.25
DDPH32973,12/7/2015,5:32:14,PH03201,Male,36,Philippines,Cebu,Naga,Egypt,Port Said,7,12/22/2015,1,12/23/2015,4,The Goring,4.3,Internet Banking,United Overseas Bank (UOB),135,15%,0.07,0.24
DDMY32974,12/7/2015,0:28:54,MY05985,Male,29,Malaysia,Selangor,Petaling Jaya,Denmark,Kolding,2,12/10/2015,1,12/11/2015,1,The Turkey Shore Resort,4.2,Wallet,Bank of Singapore (BOS),131,12%,0.07,0.1
DDMY32975,12/7/2015,11:51:03,MY05986,Male,52,Malaysia,Sabah,Kota Kinabalu,Canada,Montreal,1,12/27/2015,8,1/4/2016,1,Feel At Home Team,4.2,Credit Card,United Overseas Bank (UOB),142,9%,0.07,0.23
DDMY32976,12/7/2015,15:40:49,MY05987,Male,55,Malaysia,Penang,George Town,Denmark,Aalborg,7,2/10/2016,4,2/14/2016,4,Hotel Minute Masti,4.2,Internet Banking,Cash,221,10%,0.07,0.19
DDID32977,12/7/2015,9:04:58,ID05935,Female,45,Indonesia,Rantau Panjang,Jambi,Mexico,Guadalajara,4,12/8/2015,1,12/9/2015,2,The Inn on Lombard,4.1,Internet Banking,Grab,109,11%,0.07,0.22
DDKH32978,12/7/2015,9:14:20,KH02984,Female,32,Cambodia,Phnom Penh,Phnom Penh,Japan,Sapporo,6,12/13/2015,7,12/20/2015,3,Refinery Hotel,4.5,Internet Banking,EZ-Link,191,11%,0.07,0.22
DDID32979,12/7/2015,14:25:07,ID05936,Female,41,Indonesia,Denpasar,Bali,Japan,Nagoya,1,2/12/2016,7,2/19/2016,1,Secluded Hill,4.5,Debit Card,HSBC,191,15%,0.07,0.22
DDID32980,12/7/2015,13:51:54,ID05937,Female,48,Indonesia,Pulau Punjung,West Sumatra,Iran,Gilan,1,12/18/2015,2,12/20/2015,1,Walkabout Beach Resort,4.3,Credit Card,United Overseas Bank (UOB),220,4%,0.07,0.25
DDMY32981,12/7/2015,22:54:35,MY05988,Male,38,Malaysia,Melaka,Melaka,Maldives,Viligili,2,12/8/2015,1,12/9/2015,1,Happy Stay Hotel,4.5,Internet Banking,United Overseas Bank (UOB),138,18%,0.07,0.15
DDPH32982,12/7/2015,19:16:12,PH03202,Male,58,Philippines,Zambales,Olongapo,Italy,Genoa,5,12/27/2015,3,12/30/2015,3,Blossomwell Resort,4.6,Internet Banking,United Overseas Bank (UOB),199,10%,0.07,0.14
DDTH32983,12/7/2015,7:52:58,TH06075,Male,53,Thailand,Phitsanulok,Phitsanulok,Brazil,Salvador,6,12/12/2015,6,12/18/2015,3,Distrikt Hotel,4.2,Credit Card,CITI Bank,75,25%,0.07,0.19
DDKH32984,12/7/2015,17:41:30,KH02985,Female,45,Cambodia,Kandal,Kandal,Italy,Naples,5,1/19/2016,2,1/21/2016,3,Belmond Hotel Splendido,4.5,Debit Card,DBS Bank,113,11%,0.07,0.13
DDTH32985,12/7/2015,15:54:10,TH06076,Female,35,Thailand,Udon Thani,Udon Thani,Canada,Ottawa,6,12/16/2015,1,12/17/2015,3,Pod 51 Hotel,4.1,Credit Card,Cash,139,25%,0.07,0.13
DDSG32986,12/7/2015,22:13:15,SG05911,Female,24,Singapore,Central,Singapore River,Iceland,Mosfellsbaer,6,2/8/2016,3,2/11/2016,3,Eagles Watch Resort,4.6,Wallet,EZ-Link,268,25%,0.07,0.16
DDMY32987,12/8/2015,19:17:44,MY05989,Female,27,Malaysia,Penang,Seberang Perai,Germany,Berlin,7,12/9/2015,1,12/10/2015,4,Palmer House,4.3,COD,EZ-Link,132,12%,0.07,0.24
DDPH32988,12/8/2015,6:00:03,PH03203,Female,57,Philippines,Cavite,Dasmariñas,Mexico,Puebla City,3,12/19/2015,7,12/26/2015,2,Hotel Fleix,4.4,Credit Card,CITI Bank,293,19%,0.07,0.14
DDTH32989,12/8/2015,1:41:47,TH06077,Male,54,Thailand,Nakhon Pathom,Nakhon Pathom,Israel,Jerusalem,2,3/11/2016,2,3/13/2016,1,Waypoint,4.5,Debit Card,HSBC,191,20%,0.07,0.22
DDMY32990,12/8/2015,11:46:58,MY05990,Female,54,Malaysia,Johor,Johor Bahru,Canada,Ottawa,6,12/15/2015,2,12/17/2015,3,Virgin Hotels,4.2,Debit Card,CITI Bank,123,15%,0.07,0.25
DDSG32991,12/8/2015,11:10:32,SG05912,Male,42,Singapore,West,Pioneer,Kenya,Kisumu,4,12/12/2015,1,12/13/2015,2,Happy Feet,4.2,Internet Banking,HSBC,221,4%,0.07,0.19
DDPH32992,12/8/2015,19:24:27,PH03204,Female,25,Philippines,Leyte,Baybay,Nepal,Hetauda,1,2/7/2016,1,2/8/2016,1,Grand Hotel,4.5,Internet Banking,Cash,334,11%,0.07,0.17
DDVN32993,12/8/2015,16:41:37,VN02888,Male,58,Vietnam,Hai Duong,Hai Duong,Iran,Gilan,1,12/24/2015,1,12/25/2015,1,Land’s End,4.2,Wallet,Cash,231,15%,0.07,0.13
DDVN32994,12/8/2015,13:45:16,VN02889,Male,27,Vietnam,Phan Thiet,Binh Thuan,France,Paris,3,12/10/2015,7,12/17/2015,2,Palace Hotel,4.4,Internet Banking,Cash,264,22%,0.07,0.14
DDSG32995,12/8/2015,21:48:12,SG05913,Male,48,Singapore,Central,Kallang,Kenya,Eldoret,2,12/9/2015,7,12/16/2015,1,The Watson Hotel,4.2,COD,United Overseas Bank (UOB),190,12%,0.07,0.11
DDID32996,12/8/2015,7:47:35,ID05938,Male,22,Indonesia,Luwuk,Central Sulawesi,Iran,Tehran,5,2/6/2016,1,2/7/2016,3,The Cottage Motel,4.2,Debit Card,Cash,231,16%,0.07,0.13
DDKH32997,12/9/2015,17:00:25,KH02986,Male,57,Cambodia,Kampong Os,Kandal,Italy,Milan,3,12/10/2015,3,12/13/2015,2,The Society Hotel,3.8,COD,Bank of Singapore (BOS),65,17%,0.07,0.25
DDVN32998,12/9/2015,18:18:21,VN02890,Female,55,Vietnam,Thach Thanh,Thanh Hoa,Colombia,Pereira,4,12/12/2015,9,12/21/2015,2,Tranquil Acres,4.3,COD,Grab,102,10%,0.07,0.2
DDKH32999,12/9/2015,1:22:17,KH02987,Male,56,Cambodia,Thma Bang,Koh Kong,Israel,Holon,5,12/10/2015,8,12/18/2015,3,Double FOrest,4.2,Wallet,Grab,190,2%,0.07,0.11
DDPH33000,12/9/2015,6:09:55,PH03205,Male,49,Philippines,Cebu,Lapu?Lapu,China,Fuyang,1,2/13/2016,1,2/14/2016,1,Harbor Court Hotel,4.2,Wallet,Cash,142,5%,0.07,0.23
DDPH33001,12/9/2015,1:26:21,PH03206,Male,51,Philippines,Capiz,Roxas,Iran,Alborz,5,12/10/2015,7,12/17/2015,3,Magical Motel,3.3,COD,Cash,55,15%,0.07,0.28
DDID33002,12/9/2015,8:52:54,ID05939,Male,42,Indonesia,Samofa,Papua,Iran,Isfahan,3,12/10/2015,3,12/13/2015,2,Expedition,4.1,COD,DBS Bank,110,15%,0.07,0.16
DDTH33003,12/9/2015,9:22:42,TH06078,Female,37,Thailand,Trang,Trang,Denmark,Randers,2,12/10/2015,1,12/11/2015,1,Aman Resorts,4.4,COD,United Overseas Bank (UOB),268,8%,0.07,0.22
DDPH33004,12/9/2015,12:38:50,PH03207,Female,31,Philippines,Cavite,Imus,Brazil,Curitiba,3,1/29/2016,7,2/5/2016,2,Southern Grace,4.2,Wallet,DBS Paylah,231,16%,0.07,0.13
DDKH33005,12/9/2015,12:21:03,KH02988,Female,26,Cambodia,Koas Krala,Battambang,Iceland,Akureyri,2,12/15/2015,4,12/19/2015,1,Country Charm B&B,3.3,Debit Card,DBS Bank,55,22%,0.07,0.28
DDPH33006,12/9/2015,21:30:10,PH03208,Male,22,Philippines,Cavite,Imus,Ireland,Limerick,6,2/5/2016,7,2/12/2016,3,Quality Hotels,4.4,COD,Grab,184,20%,0.07,0.22
DDMY33007,12/9/2015,3:07:59,MY05991,Male,26,Malaysia,Sarawak,Kuching,France,Lyon,1,12/28/2015,2,12/30/2015,1,Historic Hollywood Resort,4.4,Wallet,DBS Paylah,268,5%,0.07,0.22
DDTH33008,12/9/2015,1:12:02,TH06079,Male,34,Thailand,Rayong,Rayong,Kenya,Kisumu,1,2/12/2016,7,2/19/2016,1,The West Blank,4.2,Debit Card,DBS Bank,221,17%,0.07,0.19
DDSG33009,12/9/2015,7:16:57,SG05914,Male,44,Singapore,North-East,North-Eastern Islands,New Zealand,Auckland,3,12/26/2015,3,12/29/2015,2,The Goldberg Hotel,4.2,Debit Card,United Overseas Bank (UOB),75,20%,0.07,0.19
DDMY33010,12/9/2015,15:40:58,MY05992,Male,46,Malaysia,Melaka,Melaka,Maldives,Fuvahmulah,1,1/19/2016,2,1/21/2016,1,Fairytale B&B,4.3,Credit Card,Cash,119,4%,0.07,0.14
DDKH33011,12/10/2015,12:08:13,KH02989,Male,42,Cambodia,Pailin,Pailin,China,Fuyang,7,3/14/2016,1,3/15/2016,4,Ivory Safari,4.2,Internet Banking,Bank of Singapore (BOS),407,5%,0.07,0.2
DDSG33012,12/10/2015,7:51:45,SG05915,Male,38,Singapore,West,Boon Lay,Israel,Ashdod,4,1/1/2016,1,1/2/2016,2,Music City Hotel,4.1,COD,Bank of Singapore (BOS),110,20%,0.07,0.16
DDKH33013,12/10/2015,17:20:00,KH02990,Female,44,Cambodia,Chakrei,Battambang,Italy,Rome,1,2/11/2016,8,2/19/2016,1,Secret Mirage,4.1,Debit Card,CITI Bank,98,1%,0.07,0.15
DDSG33014,12/10/2015,11:43:23,SG05916,Female,35,Singapore,North-East,Ang Mo Kio,Israel,Beersheba,3,2/2/2016,1,2/3/2016,2,Red Velvet Inn,3.8,COD,DBS Paylah,66,6%,0.07,0.22
DDTH33015,12/10/2015,0:44:14,TH06080,Female,53,Thailand,Samut Prakan,Samut Prakan,Colombia,Pereira,7,12/24/2015,7,12/31/2015,4,The Luxury Collection Hotels & Resorts,4.1,Internet Banking,DBS Bank,198,7%,0.07,0.13
DDVN33016,12/10/2015,12:33:34,VN02891,Female,57,Vietnam,An Lao,Hai Phong,Iceland,Mosfellsbaer,3,12/30/2015,2,1/1/2016,2,Quality Suites,3.7,Internet Banking,Grab,47,21%,0.07,0.3
DDMY33017,12/10/2015,1:49:58,MY05993,Female,58,Malaysia,Perak,Ipoh,New Zealand,Auckland,5,12/22/2015,3,12/25/2015,3,Hotel Riu Plaza,4.1,COD,CITI Bank,139,0%,0.07,0.13
DDMY33018,12/10/2015,12:58:50,MY05994,Female,44,Malaysia,Selangor,Shah Alam,Italy,Genoa,6,12/18/2015,2,12/20/2015,3,Cute Mountains,4.6,Wallet,United Overseas Bank (UOB),310,21%,0.07,0.14
DDID33019,12/10/2015,19:36:30,ID05940,Male,58,Indonesia,Karet,Jakarta,Italy,Bari,4,12/25/2015,1,12/26/2015,2,Royal Galaxy,4.5,Wallet,HSBC,306,11%,0.07,0.14
DDMY33020,12/10/2015,1:26:43,MY05995,Female,23,Malaysia,Selangor,Shah Alam,Ireland,Galway,2,2/9/2016,7,2/16/2016,1,Rodeway Inn,4.2,Internet Banking,United Overseas Bank (UOB),75,25%,0.07,0.19
DDTH33021,12/10/2015,18:30:06,TH06081,Male,38,Thailand,Nonthaburi,Pak Kret,Colombia,Bello,5,12/15/2015,7,12/22/2015,3,Embassy Suites,4.1,Debit Card,DBS Bank,276,18%,0.07,0.15
DDID33022,12/10/2015,7:41:50,ID05941,Female,43,Indonesia,Surakarta,Central Java,France,Nice,6,12/19/2015,1,12/20/2015,3,SIXTY SoHo,4.4,Internet Banking,CITI Bank,138,10%,0.07,0.1
DDKH33023,12/10/2015,14:32:08,KH02991,Male,27,Cambodia,Bar Yakha,Pailin,Italy,Rome,5,12/17/2015,3,12/20/2015,3,Conrad New York,4.3,Debit Card,HSBC,220,0%,0.07,0.25
DDTH33024,12/10/2015,10:38:31,TH06082,Male,19,Thailand,Samut Sakhon,Samut Sakhon,New Zealand,Auckland,5,12/20/2015,1,12/21/2015,3,The Eternity Resort,4.6,Wallet,United Overseas Bank (UOB),268,18%,0.07,0.16
DDID33025,12/10/2015,8:08:59,ID05942,Female,47,Indonesia,Yogyakarta,Yogyakarta,Denmark,Aalborg,5,12/11/2015,1,12/12/2015,3,Hotel Moonline,3.8,Wallet,DBS Bank,70,11%,0.07,0.22
DDTH33026,12/10/2015,23:23:18,TH06083,Female,26,Thailand,Nakhon Sawan,Nakhon Sawan,Ireland,Dublin,1,12/21/2015,1,12/22/2015,1,Creekside Motel,4.3,Wallet,HSBC,119,19%,0.07,0.14
DDPH33027,12/10/2015,20:44:49,PH03209,Male,20,Philippines,Pangasinan,San Carlos,Israel,Netanya,2,12/30/2015,4,1/3/2016,1,Consulate Hotel,4.2,Debit Card,EZ-Link,131,1%,0.07,0.1
DDID33028,12/10/2015,14:33:11,ID05943,Male,45,Indonesia,Gambir,Jakarta,Colombia,Soacha,7,12/11/2015,9,12/20/2015,4,The Herbert Hotel,4.5,COD,Bank of Singapore (BOS),113,10%,0.07,0.13
DDMY33029,12/10/2015,11:57:06,MY05996,Female,40,Malaysia,Perak,Ipoh,Denmark,Horsens,3,12/11/2015,9,12/20/2015,2,Belmond,4.3,Wallet,HSBC,132,0%,0.07,0.24
DDSG33030,12/10/2015,10:41:43,SG05917,Female,20,Singapore,East,Tampines,New Zealand,Manukau,2,12/26/2015,3,12/29/2015,1,Parallel Shrine,4.3,Internet Banking,DBS Paylah,119,25%,0.07,0.14
DDMY33031,12/10/2015,8:00:15,MY05997,Female,57,Malaysia,Penang,Seberang Perai,Maldives,Hithdhoo,4,3/5/2016,1,3/6/2016,2,The Society Hotel,3.8,Debit Card,EZ-Link,65,19%,0.07,0.25
DDTH33032,12/10/2015,18:27:23,TH06084,Female,56,Thailand,Chonburi,Pattaya,France,Lille,5,12/11/2015,5,12/16/2015,3,Sonesta Suites,4.4,Debit Card,HSBC,74,15%,0.07,0.13
DDTH33033,12/10/2015,9:40:13,TH06085,Female,29,Thailand,Trang,Trang,Germany,Essen,6,12/18/2015,8,12/26/2015,3,Redstone,4.3,COD,CITI Bank,135,16%,0.07,0.24
DDMY33034,12/10/2015,8:00:08,MY05998,Male,52,Malaysia,Sarawak,Miri,Brazil,Manaus,5,1/12/2016,7,1/19/2016,3,Motel On Main,4.6,Credit Card,Cash,390,0%,0.07,0.1
DDID33035,12/10/2015,15:49:53,ID05944,Female,30,Indonesia,Tebet,Jakarta,Iran,Fars,5,12/20/2015,6,12/26/2015,3,Spotlight Motel,4.2,COD,United Overseas Bank (UOB),190,20%,0.07,0.11
DDSG33036,12/10/2015,10:13:33,SG05918,Female,53,Singapore,Central,Bukit Timah,Denmark,Odense,7,12/23/2015,5,12/28/2015,4,Homewood Suites,4.2,Credit Card,Bank of Singapore (BOS),131,18%,0.07,0.1
DDTH33037,12/11/2015,11:14:25,TH06086,Male,48,Thailand,Yala,Yala,Colombia,Monteria,1,12/12/2015,3,12/15/2015,1,Inn of Chicago,4.2,Credit Card,DBS Paylah,142,14%,0.07,0.23
DDSG33038,12/11/2015,5:41:00,SG05919,Female,36,Singapore,Central,Southern Islands,Kenya,Kisumu,6,12/12/2015,1,12/13/2015,3,Hotel Joy Stick,4.6,Debit Card,EZ-Link,293,11%,0.07,0.21
DDID33039,12/11/2015,4:15:45,ID05945,Female,26,Indonesia,Sidoarjo,East Java,Brazil,Fortaleza,7,12/18/2015,1,12/19/2015,4,Belmond,3.8,Debit Card,CITI Bank,66,22%,0.07,0.22
DDTH33040,12/11/2015,23:26:07,TH06087,Female,26,Thailand,Surat Thani,Surat Thani,Germany,Berlin,2,12/28/2015,9,1/6/2016,1,USA Hostels,4.7,Debit Card,United Overseas Bank (UOB),286,13%,0.07,0.25
DDID33041,12/11/2015,15:18:56,ID05946,Male,45,Indonesia,Kebayoran,Jakarta,Canada,Calgary,5,12/12/2015,2,12/14/2015,3,Lustrio Inn,4.5,COD,DBS Bank,138,12%,0.07,0.15
DDSG33042,12/11/2015,16:59:19,SG05920,Female,23,Singapore,West,Tengah,Denmark,Kolding,3,12/21/2015,3,12/24/2015,2,Malibu Motel,4.5,COD,Bank of Singapore (BOS),306,11%,0.07,0.14
DDTH33043,12/11/2015,0:11:15,TH06088,Female,27,Thailand,Sakon Nakhon,Sakon Nakhon,Nepal,Biratnagar,4,12/19/2015,7,12/26/2015,2,Always Welcome,4.1,Wallet,United Overseas Bank (UOB),108,20%,0.07,0.22
DDMY33044,12/11/2015,0:45:30,MY05999,Male,23,Malaysia,Sabah,Kota Kinabalu,India,Aligarh,6,12/27/2015,1,12/28/2015,3,Neptune Hollywood Beach Resort,4.5,COD,EZ-Link,191,9%,0.07,0.22
DDVN33045,12/11/2015,12:20:48,VN02892,Female,54,Vietnam,Da Nang,Da Nang,India,Hyderabad,2,3/10/2016,1,3/11/2016,1,Eurostars Magnificent Mile,3.7,COD,Bank of Singapore (BOS),47,22%,0.07,0.3
DDID33046,12/11/2015,22:36:36,ID05947,Male,44,Indonesia,Jatinegara,Jakarta,Egypt,Cairo,6,12/19/2015,2,12/21/2015,3,Hospitable Hotel,4.3,Credit Card,Grab,220,8%,0.07,0.25
DDMY33047,12/11/2015,10:04:47,MY06000,Male,54,Malaysia,Sarawak,Miri,India,Bangalore,1,2/27/2016,1,2/28/2016,1,Roadside Motel,4.6,Credit Card,Cash,196,20%,0.07,0.16
DDMY33048,12/11/2015,5:33:49,MY06001,Female,35,Malaysia,Melaka,Melaka,Israel,Holon,1,1/30/2016,7,2/6/2016,1,The Hot Springs Hotel,4.2,Internet Banking,HSBC,231,19%,0.07,0.13
DDPH33049,12/11/2015,16:05:03,PH03210,Male,51,Philippines,Iloilo,Passi,India,Chandigarh,5,12/12/2015,7,12/19/2015,3,El Dorado Hotels,4.2,Internet Banking,United Overseas Bank (UOB),221,13%,0.07,0.19
DDVN33050,12/11/2015,21:13:05,VN02893,Female,45,Vietnam,Thai Nguyen,Thai Nguyen,France,Lyon,7,1/28/2016,7,2/4/2016,4,The Marker,4.2,Credit Card,Cash,407,5%,0.07,0.2
DDVN33051,12/11/2015,22:23:07,VN02894,Female,20,Vietnam,Thai Nguyen,Thai Nguyen,Nepal,Birgunj,5,3/1/2016,1,3/2/2016,3,Hello Home,4.2,Wallet,Cash,142,24%,0.07,0.23
DDTH33052,12/11/2015,1:30:33,TH06089,Female,42,Thailand,Tak,Mae Sot,Egypt,Gizeh,2,3/12/2016,1,3/13/2016,1,Shoreline Hotel & Spa,3.8,Wallet,CITI Bank,66,19%,0.07,0.22
DDPH33053,12/12/2015,5:32:00,PH03211,Male,19,Philippines,Albay,Legazpi,Iceland,Kopavogur,3,12/24/2015,8,1/1/2016,2,Countryside Inn,4.2,Internet Banking,HSBC,142,23%,0.07,0.23
DDTH33054,12/12/2015,10:16:21,TH06090,Male,25,Thailand,Bangkok,Bangkok,Italy,Genoa,4,2/9/2016,7,2/16/2016,2,The Eternity Resort,4.3,Internet Banking,DBS Paylah,119,17%,0.07,0.14
DDVN33055,12/12/2015,1:58:26,VN02895,Male,39,Vietnam,Da Nang,Da Nang,Egypt,Alexandria,2,12/17/2015,2,12/19/2015,1,The River Hotel,4.7,Wallet,Grab,286,2%,0.07,0.25
DDTH33056,12/12/2015,5:16:10,TH06091,Male,58,Thailand,Nakhon Sawan,Nakhon Sawan,Denmark,Aalborg,2,12/13/2015,7,12/20/2015,1,Obsidian Sky,4.6,COD,Cash,199,4%,0.07,0.14
DDMY33057,12/12/2015,10:36:49,MY06002,Male,21,Malaysia,Perak,Ipoh,Mexico,Ecatepec,5,12/13/2015,8,12/21/2015,3,Comfort Kingdom,4.6,Credit Card,DBS Bank,290,9%,0.07,0.17
DDID33058,12/12/2015,8:45:27,ID05948,Male,54,Indonesia,Palmerah,Jakarta,India,Hyderabad,4,2/3/2016,1,2/4/2016,2,Fortune House Hotel,3.7,Wallet,CITI Bank,47,10%,0.07,0.3
DDSG33059,12/12/2015,9:34:02,SG05921,Male,53,Singapore,North,Woodlands,Colombia,Monteria,3,12/21/2015,1,12/22/2015,2,Public Hotel,4.3,Credit Card,Cash,139,9%,0.07,0.2
DDPH33060,12/12/2015,18:02:27,PH03212,Male,34,Philippines,Bulacan,Meycauayan,Iceland,Akureyri,1,12/13/2015,3,12/16/2015,1,Asaba,4.4,Debit Card,Grab,150,23%,0.07,0.22
DDKH33061,12/12/2015,23:55:29,KH02992,Male,19,Cambodia,Bar Yakha,Pailin,New Zealand,Wellington,5,2/10/2016,1,2/11/2016,3,Sleep Inn,4.2,Internet Banking,HSBC,142,5%,0.07,0.23
DDSG33062,12/12/2015,10:29:00,SG05922,Female,26,Singapore,East,Bedok,Iceland,Akranes,4,1/22/2016,1,1/23/2016,2,Eden Roc,4.1,Wallet,Cash,110,23%,0.07,0.16
DDKH33063,12/12/2015,15:13:21,KH02993,Female,20,Cambodia,Suong,Tboung Khmum,Maldives,Fuvahmulah,3,12/23/2015,7,12/30/2015,2,Interstellar Motel,4.2,Credit Card,DBS Paylah,131,3%,0.07,0.1
DDTH33064,12/12/2015,1:13:36,TH06092,Female,26,Thailand,Sakon Nakhon,Sakon Nakhon,Maldives,Hithdhoo,1,12/13/2015,8,12/21/2015,1,Countryside Inn,4.3,Debit Card,Bank of Singapore (BOS),220,20%,0.07,0.25
DDPH33065,12/12/2015,11:40:44,PH03213,Female,42,Philippines,Sorsogon,Sorsogon City,Iran,Fars,1,12/19/2015,1,12/20/2015,1,The Local B&B,4.1,Wallet,HSBC,139,0%,0.07,0.13
DDID33066,12/12/2015,22:42:31,ID05949,Female,54,Indonesia,Pasar Minggu,Jakarta,Denmark,Odense,2,12/13/2015,7,12/20/2015,1,Happy Hotel,3.9,Internet Banking,Bank of Singapore (BOS),93,7%,0.07,0.3
DDKH33067,12/12/2015,12:53:55,KH02994,Male,28,Cambodia,Andong Teuk,Koh Kong,Denmark,Horsens,5,12/23/2015,7,12/30/2015,3,Priority Hospitality,4.5,Credit Card,HSBC,138,2%,0.07,0.15
DDPH33068,12/12/2015,18:02:32,PH03214,Female,53,Philippines,Pampanga,Angeles,Japan,Osaka,4,12/28/2015,3,12/31/2015,2,Hospitable Hotel,4.2,Wallet,DBS Bank,75,15%,0.07,0.19
DDTH33069,12/12/2015,18:07:59,TH06093,Male,40,Thailand,Chonburi,Chaophraya Surasak,Egypt,Cairo,4,1/7/2016,6,1/13/2016,2,Hotel Epik,4.2,Debit Card,Bank of Singapore (BOS),190,7%,0.07,0.11
DDTH33070,12/12/2015,13:02:52,TH06094,Male,21,Thailand,Samut Sakhon,Samut Sakhon,Kenya,Nairobi,2,1/23/2016,1,1/24/2016,1,The Peninsula,4.2,COD,Cash,190,14%,0.07,0.11
DDTH33071,12/12/2015,15:04:02,TH06095,Male,52,Thailand,Udon Thani,Udon Thani,Kenya,Eldoret,3,1/15/2016,8,1/23/2016,2,Hotel Grizzly,4.5,Debit Card,Cash,191,16%,0.07,0.22
DDMY33072,12/13/2015,21:17:07,MY06003,Male,50,Malaysia,Johor,Iskandar Puteri,Maldives,Viligili,5,1/1/2016,1,1/2/2016,3,Holiday Hotel,4.6,Debit Card,EZ-Link,293,18%,0.07,0.21
DDMY33073,12/13/2015,3:31:45,MY06004,Female,46,Malaysia,Terengganu,Kuala Terengganu,Egypt,Luxor,1,12/14/2015,3,12/17/2015,1,Hospitable Hotel,4.2,Credit Card,CITI Bank,142,24%,0.07,0.23
DDKH33074,12/13/2015,23:02:07,KH02995,Male,23,Cambodia,Thma Pun,Kampong Cham,India,Jaipur,6,12/20/2015,2,12/22/2015,3,Tower Hotel,4.1,Credit Card,DBS Paylah,110,7%,0.07,0.16
DDMY33075,12/13/2015,8:19:43,MY06005,Male,31,Malaysia,Penang,Seberang Perai,Brazil,Fortaleza,4,12/15/2015,3,12/18/2015,2,Harborview Inn & Suites,4.2,COD,Bank of Singapore (BOS),190,3%,0.07,0.11
DDVN33076,12/13/2015,22:17:39,VN02896,Male,24,Vietnam,Hai Duong,Hai Duong,Egypt,Luxor,2,12/22/2015,1,12/23/2015,1,Qualia,4.2,COD,DBS Bank,142,5%,0.07,0.23
DDKH33077,12/13/2015,0:44:51,KH02996,Male,24,Cambodia,Phnom Trop,Pursat,Kenya,Eldoret,4,12/21/2015,7,12/28/2015,2,Music City Hotel,3.9,Internet Banking,CITI Bank,93,2%,0.07,0.3
DDSG33078,12/13/2015,4:16:50,SG05923,Female,42,Singapore,Central,Queenstown,Canada,Hamilton,2,1/2/2016,1,1/3/2016,1,River Park Hotel,4.5,Debit Card,Bank of Singapore (BOS),138,5%,0.07,0.15
DDPH33079,12/13/2015,6:23:12,PH03215,Female,37,Philippines,Batangas,Lipa,New Zealand,Manukau,1,1/9/2016,1,1/10/2016,1,Eagles Watch Resort,4.2,Debit Card,DBS Bank,231,9%,0.07,0.13
DDMY33080,12/13/2015,19:49:24,MY06006,Female,35,Malaysia,Selangor,Shah Alam,Italy,Naples,5,2/19/2016,3,2/22/2016,3,The Awua,4.6,Debit Card,CITI Bank,348,6%,0.07,0.18
DDID33081,12/13/2015,9:49:37,ID05950,Male,47,Indonesia,Waibakul,East Nusa Tenggara,Iran,Fars,6,3/9/2016,8,3/17/2016,3,Hotel Da Viva,3.7,Credit Card,DBS Bank,47,25%,0.07,0.3
